,Num Nodes,Inhib Message Size,Inhib Wait Time (us),Inhib Comm Sparsity,Run Iteration,Inhib App Time Average,Inhib MPI Time Average,Inhib Total Messages Sent,Inhib Total Bytes Sent
778,8,4000000,100,0.7,2,360.0,360.0,6730752,26900000000000.0
779,8,200000,1000000,0.3,0,360.0,37.10000000000001,19390336,3880000000000.0
780,8,2000,1000000,0.3,0,361.0,8.783370535714285,21131264,42300000000.0
781,8,200000,1000000,0.5,3,360.0,61.897991071428564,29904896,5980000000000.0
782,8,20000,0,1.0,3,360.0,347.31919642857144,1592235456,31800000000000.0
783,8,4000,10000,1.0,3,360.0,335.1205357142857,411526080,1650000000000.0
784,8,400000,100,0.3,2,360.0,359.0,85965824,34400000000000.0
785,8,4000000,100000,0.3,0,360.0,346.0,8704640,34800000000000.0
786,8,400000,1000000,0.7,2,361.0,142.0,30709056,12300000000000.0
787,8,4000000,1000,0.7,0,367.0,367.0,7151424,28600000000000.0
788,8,4000000,100,0.1,3,360.0,360.0,8346240,33400000000000.0
789,8,2000000,100,0.7,0,363.0,362.921875,14162624,28300000000000.0
790,8,40000,10000,1.0,0,360.0,319.00223214285717,717116736,28700000000000.0
791,8,4000,1000,0.3,0,360.0,347.70982142857144,417582592,1670000000000.0
792,8,400000,10000,0.3,0,360.0,349.0,63213696,25300000000000.0
793,8,2000,10000,0.5,0,360.0,314.421875,421177344,842000000000.0
794,8,4000000,1000000,0.5,3,363.0,290.0,7325696,29300000000000.0
795,8,4000000,100000,0.3,1,361.0,347.0,8584576,34300000000000.0
796,8,400000,100,1.0,2,361.0,360.0,73093440,29200000000000.0
797,8,40000,0,0.7,1,360.0,354.234375,601000064,24000000000000.0
798,8,4000000,1000,0.1,1,360.0,360.0,8043840,32200000000000.0
799,8,2000,100000,0.5,1,360.0,138.02232142857142,220975104,442000000000.0
800,8,400000,100000,0.5,3,360.0,303.0,56899584,22800000000000.0
801,8,40000,1000000,0.5,3,361.0,17.599999999999998,34420736,1380000000000.0
802,8,200000,100000,0.3,1,360.0,182.0,106436736,21300000000000.0
803,8,4000,10000,1.0,2,360.0,334.20982142857144,426144768,1700000000000.0
804,8,40000,100000,1.0,2,360.0,172.0,371074368,14800000000000.0
805,8,2000000,1000,0.3,0,361.0,361.0,14707840,29400000000000.0
806,8,4000,1000000,0.3,2,360.296875,6.17578125,21251328,85000000000.0
807,8,4000,1000,0.7,2,360.0,352.265625,396833920,1590000000000.0
808,8,2000000,1000,0.5,0,362.0,362.0,12744704,25500000000000.0
809,8,40000,100,0.1,2,360.0,345.3013392857143,743359680,29700000000000.0
810,8,40000,10000,0.5,3,360.0,292.93080357142856,613853184,24600000000000.0
811,8,4000,100000,1.0,3,360.0,242.80357142857142,230694912,923000000000.0
812,8,4000000,0,0.3,2,360.0,360.0,9485056,37900000000000.0
813,8,2000,10000,1.0,1,360.0,337.09598214285717,398309184,797000000000.0
814,8,2000000,100000,0.3,1,361.0,337.0,14287616,28600000000000.0
815,8,4000,100,0.7,2,360.0,355.359375,388841152,1560000000000.0
816,8,200000,1000,0.3,0,360.0,355.0,185979136,37200000000000.0
817,8,2000,100000,0.7,3,360.0,196.765625,226461760,453000000000.0
818,8,20000,1000000,0.3,2,361.0,5.615,21311360,426000000000.0
819,8,200000,1000000,0.1,1,360.0,12.910267857142859,6995520,1400000000000.0
820,8,400000,0,0.5,2,360.0,360.0,65128448,26100000000000.0
821,8,2000,1000000,0.1,1,361.0,0.40703348214285723,7257600,14500000000.0
822,8,200000,0,0.1,0,360.0,359.0,131221440,26200000000000.0
823,8,400000,0,0.3,2,360.0,359.0,86025856,34400000000000.0
824,8,200000,100,0.5,3,360.0,358.9486607142857,167086080,33400000000000.0
825,8,400000,100000,0.1,1,360.0,176.0,37033920,14800000000000.0
826,8,4000,10000,1.0,1,360.0,334.73214285714283,420537600,1680000000000.0
827,8,40000,1000000,0.5,2,361.0,18.309821428571436,34320384,1370000000000.0
828,8,4000000,100000,0.3,2,362.0,349.0,7684096,30700000000000.0
829,8,40000,0,0.3,3,360.0,353.8482142857143,572525184,22900000000000.0
830,8,4000000,100,0.7,3,361.0,361.0,7291648,29200000000000.0
831,8,4000000,0,0.3,3,362.0,362.0,9004800,36000000000000.0
832,8,4000,1000000,0.7,1,360.0,36.80558035714286,45292352,181000000000.0
833,8,40000,1000,1.0,2,360.0,349.98660714285717,816443712,32700000000000.0
834,8,20000,1000,0.3,1,360.0,323.47098214285717,1225613312,24500000000000.0
835,8,40000,1000,1.0,1,360.0,349.99776785714283,813039360,32500000000000.0
836,8,400000,10000,1.0,1,360.0,357.9955357142857,48261696,19300000000000.0
837,8,4000000,1000,0.3,3,361.0,361.0,7023744,28100000000000.0
838,8,2000,1000,0.7,0,360.0,354.5625,348316416,697000000000.0
839,8,2000,1000,1.0,1,360.0,354.75892857142856,428748096,857000000000.0
840,8,20000,1000,0.7,0,360.0,338.17410714285717,1311515072,26200000000000.0
841,8,4000000,1000,0.3,0,362.0,362.0,8524544,34100000000000.0
842,8,2000000,0,0.5,2,361.0,360.0,16859136,33700000000000.0
843,8,400000,100000,0.7,0,360.0,315.0,62119232,24800000000000.0
844,8,2000,10000,0.7,1,360.0,330.6919642857143,368929344,738000000000.0
845,8,40000,1000,0.5,2,360.0,344.9486607142857,757155840,30300000000000.0
846,8,4000,1000000,0.1,0,361.0,0.5342700892857143,7257600,29000000000.0
847,8,2000,100,1.0,3,360.0,356.7388392857143,432352704,865000000000.0
848,8,200000,1000000,0.5,0,360.0,60.100000000000016,30105600,6020000000000.0
849,8,200000,100,0.3,0,360.0,358.0,178174976,35600000000000.0
850,8,20000,1000,1.0,2,360.0,343.9799107142857,1262614080,25300000000000.0
851,8,20000,100,1.0,1,360.0,345.50669642857144,1671737088,33400000000000.0
852,8,20000,1000,0.3,2,360.0,323.8950892857143,1217268864,24300000000000.0
853,8,400000,10000,1.0,2,360.0,356.0,66084480,26400000000000.0
854,8,2000000,0,0.7,0,362.0,362.0,15564864,31100000000000.0
855,8,200000,10000,0.1,2,360.0,282.09375,151583040,30300000000000.0
856,8,4000000,100000,0.1,0,360.125,313.0,9455040,37800000000000.0
857,8,200000,10000,0.5,1,360.0,343.0044642857143,154341376,30900000000000.0
858,8,400000,100000,0.1,2,360.0,156.0,41065920,16400000000000.0
859,8,4000,0,1.0,0,360.0,355.1517857142857,480614400,1920000000000.0
860,8,40000,100,0.5,0,360.0,350.84598214285717,817567744,32700000000000.0
861,8,400000,10000,0.3,2,360.0,347.3794642857143,71257984,28500000000000.0
862,8,2000000,0,0.5,1,362.0,362.0,18765824,37500000000000.0
863,8,400000,100000,0.5,2,360.0,300.0,59910144,24000000000000.0
864,8,40000,10000,1.0,1,360.0,319.9888392857143,701697024,28100000000000.0
865,8,2000000,100000,0.3,0,360.0,335.0,15008000,30000000000000.0
866,8,4000000,1000,0.3,1,362.0,362.0,8584576,34300000000000.0
867,8,20000,1000000,1.0,3,360.0,16.807812500000004,68687808,1370000000000.0
868,8,2000000,0,0.5,0,361.0,361.0,19167232,38300000000000.0
869,8,40000,1000,0.7,1,360.0,346.79910714285717,781889024,31300000000000.0
870,8,2000000,1000,0.5,3,362.0,362.0,14049280,28100000000000.0
871,8,4000,1000000,0.3,0,360.0,6.933058035714287,21191296,84800000000.0
872,8,20000,100000,0.5,2,360.0,66.04732142857144,292024320,5840000000000.0
873,8,2000,1000000,0.1,2,361.0,0.414546875,7257600,14500000000.0
874,8,400000,10000,0.3,1,360.0,347.0,71978368,28800000000000.0
875,8,2000,0,0.7,1,360.0,357.75,329526400,659000000000.0
876,8,2000000,1000000,0.1,3,360.0,87.1,5503680,11000000000000.0
877,8,400000,1000,0.1,3,360.0,354.25892857142856,82696320,33100000000000.0
878,8,4000000,100,0.1,1,361.0,360.0,8487360,33900000000000.0
879,8,40000,100,0.5,1,360.0,350.953125,807532544,32300000000000.0
880,8,4000,10000,0.7,3,360.0,324.91294642857144,423336256,1690000000000.0
881,8,20000,10000,0.3,3,360.0,203.55803571428572,872805248,17500000000000.0
882,8,4000000,0,0.5,3,361.0,361.0,9232384,36900000000000.0
883,8,2000,1000000,0.3,3,360.0,9.980200892857143,21011200,42000000000.0
884,8,2000,100,0.7,0,360.0,357.46875,333032000,666000000000.0
885,8,4000,100,0.5,2,360.0,351.8125,637937664,2550000000000.0
886,8,20000,0,0.1,3,360.0,343.54910714285717,1568448000,31400000000000.0
887,8,40000,100,0.3,1,360.0,349.01785714285717,796804736,31900000000000.0
888,8,4000000,100,0.1,0,361.0,360.0,8910720,35600000000000.0
889,8,20000,1000000,0.3,3,361.0,6.447790178571428,21251328,425000000000.0
890,8,40000,10000,0.3,0,360.0,261.09598214285717,552954752,22100000000000.0
891,8,4000000,10000,1.0,3,363.0,363.0,7209216,28800000000000.0
892,8,20000,1000,0.1,0,360.0,292.24107142857144,1076987520,21500000000000.0
893,8,2000,100,0.5,0,360.0,356.88169642857144,356048896,712000000000.0
894,8,40000,10000,1.0,3,360.0,320.0,699093696,28000000000000.0
895,8,40000,1000,0.3,0,360.0,338.1450892857143,740074496,29600000000000.0
896,8,4000000,1000000,1.0,1,369.0,333.0,7209216,28800000000000.0
897,8,4000,100000,0.3,3,360.0,65.67165178571427,175113344,700000000000.0
898,8,400000,100000,0.7,2,360.0,320.0,55108032,22000000000000.0
899,8,2000000,10000,0.3,3,361.0,359.0,15188096,30400000000000.0
900,8,2000000,1000,0.7,3,361.0,361.0,14022400,28000000000000.0
901,8,40000,1000,0.5,0,360.0,346.86830357142856,652288000,26100000000000.0
902,8,400000,0,1.0,2,361.0,360.0,69088320,27600000000000.0
903,8,4000,10000,0.5,3,360.0,314.8080357142857,402612224,1610000000000.0
904,8,4000000,100,0.5,1,363.0,363.0,7225344,28900000000000.0
905,8,2000000,100000,0.1,0,360.0,286.0,14958720,29900000000000.0
906,8,4000000,1000,0.7,1,365.0,365.0,7151424,28600000000000.0
907,8,400000,0,0.5,0,360.0,360.0,75565056,30200000000000.0
908,8,4000000,1000,0.5,2,367.0,367.0,6221824,24900000000000.0
909,8,400000,10000,0.3,3,360.0,348.0,69156864,27700000000000.0
910,8,20000,100000,0.3,0,360.0,42.246428571428574,189340928,3790000000000.0
911,8,20000,0,0.5,2,360.0,346.5825892857143,1364586496,27300000000000.0
912,8,200000,1000,0.7,1,360.0,357.046875,171774400,34400000000000.0
913,8,4000,1000000,0.7,2,360.0,36.69040178571429,45292352,181000000000.0
914,8,4000,0,0.3,0,360.0,353.3950892857143,543169536,2170000000000.0
915,8,200000,100,0.1,3,360.0,356.65401785714283,191842560,38400000000000.0
