,App,Num Nodes,Inhib Message Size,Inhib Wait Time (us),Inhib Comm Sparsity,App Time Average Mean,App Time Average Median,App Time Average Std,MPI Time Average Mean,MPI Time Average Median,MPI Time Average Std,Total Messages Sent Mean,Total Messages Sent Median,Total Messages Sent Std,Inhib App Time Average Mean,Inhib App Time Average Median,Inhib App Time Average Std,Inhib MPI Time Average Mean,Inhib MPI Time Average Median,Inhib MPI Time Average Std,Inhib Total Messages Sent Mean,Inhib Total Messages Sent Median,Inhib Total Messages Sent Std
554,fiesta,8,40000,0,0.5,360.32589285714283,353.2611607142857,12.628972123736157,70.65982142857143,57.331919642857144,23.75347023246797,645120.0,645120.0,0.0,299.0,299.0,0.0,295.45238095238096,295.9375,1.8366430788842387,396591104.0,330760192.0,169817052.75150535
555,fiesta,8,40000,0,0.7,368.26060267857144,366.09375,17.914948419038144,83.56565848214285,80.97511160714285,28.68491677136029,645120.0,645120.0,0.0,299.0,299.0,0.0,296.0943080357143,296.0,0.6139065845142805,340008144.0,349157760.0,42379113.193351895
556,fiesta,8,40000,0,1.0,375.20033482142856,379.83928571428567,15.571881902186142,94.99988839285714,105.50380580357142,26.611567599405383,645120.0,645120.0,0.0,299.0,299.0,0.0,296.5,296.5,0.577350269189634,329270928.0,327318432.0,54062784.369547226
557,fiesta,8,40000,100,0.1,353.2310267857143,353.2845982142857,0.19927006600321368,57.59787946428571,58.16640625,2.9275958065903693,645120.0,645120.0,0.0,299.0,299.0,0.0,291.6361607142857,292.0959821428571,1.8240017421708217,378151200.0,348042240.0,96003921.72629616
558,fiesta,8,40000,100,0.3,368.31473214285717,368.16517857142856,17.437844018623895,80.50661830357143,80.18555803571428,26.85002132736177,645120.0,645120.0,0.0,299.0,299.0,0.0,293.30970982142856,294.0,2.0436218720563635,425686912.0,370997760.0,144875695.45562837
559,fiesta,8,40000,100,0.5,367.3939732142857,367.6875,14.086912094384289,81.71216517857144,81.0984375,24.299351539672653,645120.0,645120.0,0.0,299.0,299.0,0.0,294.9827008928571,295.4665178571429,1.4156530569575427,376119296.0,338637824.0,112374914.60523418
560,fiesta,8,40000,100,0.7,362.8638392857143,355.60267857142856,15.080144202325982,72.17172619047619,57.9046875,27.34231141654263,645120.0,645120.0,0.0,299.0,299.0,0.0,295.30654761904765,295.0044642857143,0.6022043990043996,349391466.6666667,363320384.0,50266799.9076272
561,fiesta,8,40000,100,1.0,383.3802083333333,383.29910714285717,3.910229053325207,107.74627976190476,105.31651785714287,5.629694002041948,645120.0,645120.0,0.0,299.0,299.0,0.0,296.66592261904765,296.99776785714283,0.5767069849888107,328086080.0,310797312.0,51392234.31306983
562,fiesta,8,40000,1000,0.1,368.0870535714286,375.00892857142856,13.046836429125431,88.43601190476191,99.04799107142857,25.93357170578076,645120.0,645120.0,0.0,299.0,299.0,0.0,278.8407738095238,278.98660714285717,2.726141332864439,286715520.0,283792320.0,39081599.04495209
563,fiesta,8,40000,1000,0.3,368.6272321428571,368.6272321428571,21.47205502513788,86.18972098214286,86.18972098214286,45.45116661315287,645120.0,645120.0,0.0,299.0,299.0,0.0,286.5424107142857,286.5424107142857,6.313453403451328,419713728.0,419713728.0,215004358.6696865
564,fiesta,8,40000,1000,0.5,399.23549107142856,399.09040178571433,53.14479474716827,57.993136160714286,58.09877232142857,0.6381215700790858,645120.0,645120.0,0.0,299.0,299.0,0.0,291.02064732142856,292.00111607142856,1.9976372288697648,393530368.0,350930944.0,100858685.94802727
565,fiesta,8,40000,1000,0.7,375.6010044642857,382.0569196428571,15.082977752961705,95.15773995535714,104.18534598214285,23.903404050005765,645120.0,645120.0,0.0,299.0,299.0,0.0,293.31919642857144,293.50111607142856,0.8403832584279292,344039584.0,339061632.0,44007480.40342936
566,fiesta,8,40000,1000,1.0,370.04389880952385,378.06919642857144,14.368616236786856,85.68426339285713,98.39408482142858,26.29913870605244,645120.0,645120.0,0.0,299.0,299.0,0.0,295.5855654761905,296.0,0.7178216516486995,303654848.0,281359680.0,45910771.677904435
567,fiesta,8,40000,10000,0.1,368.12946428571433,368.12946428571433,0.5713675330123299,88.70290178571429,88.70290178571429,1.0998035828812327,645120.0,645120.0,0.0,299.0,299.0,0.0,184.66852678571428,184.66852678571428,3.518171909073228,221568480.0,221568480.0,6628701.809555171
568,fiesta,8,40000,10000,0.3,363.34263392857144,363.34263392857144,13.982720925293792,76.57755580357143,76.57755580357143,29.519956131218905,645120.0,645120.0,0.0,299.0,299.0,0.0,239.56361607142856,239.56361607142856,24.658770630529975,333477760.0,333477760.0,136770788.47655082
569,fiesta,8,40000,10000,0.5,364.07310267857144,362.80357142857144,12.865654524732966,77.80161272321428,78.38559151785714,20.873294325027164,645120.0,645120.0,0.0,299.0,299.0,0.0,267.5022321428571,266.9977678571429,4.198221026761334,289089024.0,294733824.0,37411101.32625998
570,fiesta,8,40000,10000,0.7,360.8452380952381,353.078125,13.464634728783803,71.83654017857143,59.29955357142858,21.7253306528748,645120.0,645120.0,0.0,299.0,299.0,0.0,276.3392857142857,276.0,1.5372708058804487,281523050.6666667,285355840.0,20878469.922110416
571,fiesta,8,40000,10000,1.0,365.02845982142856,364.5993303571429,13.836506822457432,79.02890625,78.80401785714287,25.759395123423506,645120.0,645120.0,0.0,299.0,299.0,0.0,279.0,282.0,7.438637868140462,348595632.0,294376320.0,129404984.56179325
572,fiesta,8,40000,100000,0.1,356.34300595238096,357.22098214285717,2.984636546041803,61.76110863095238,59.32462053571429,7.505286573722391,645120.0,645120.0,0.0,299.0,299.0,0.0,56.28809523809523,57.64709821428572,3.928328817167103,48746880.0,48484800.0,789335.4450422203
573,fiesta,8,40000,100000,0.3,358.1302083333333,353.234375,8.555333408932034,70.80424107142858,58.81875,26.994233846571912,645120.0,645120.0,0.0,299.0,299.0,0.0,112.70758928571429,112.12276785714286,1.120942495174145,111039189.33333333,111299328.0,503458.1929230382
574,fiesta,8,40000,100000,0.5,363.78627232142856,366.578125,7.046969006973233,79.44403459821429,84.67400669642856,16.058931934507896,645120.0,645120.0,0.0,299.0,299.0,0.0,149.77790178571428,153.55580357142856,10.800173102250918,148445696.0,144757760.0,10684974.978413502
575,fiesta,8,40000,100000,0.7,360.7739955357143,360.9162946428571,8.79299019381629,73.26328125,72.38794642857142,18.64160181377469,645120.0,645120.0,0.0,299.0,299.0,0.0,163.81417410714286,164.62834821428572,8.443952121535098,187374320.0,186287584.0,11444303.105831942
576,fiesta,8,40000,100000,1.0,365.70535714285717,371.3013392857143,10.789179509647127,85.73254464285715,99.74419642857143,24.408866222033684,645120.0,645120.0,0.0,299.3333333333333,299.0,0.5773502691896216,194.33035714285714,196.0,5.691213185737308,207665472.0,203259840.0,11845612.13743148
577,fiesta,8,40000,1000000,0.1,353.3186383928571,353.19642857142856,0.5495496879818954,56.08811383928571,55.972767857142856,1.8741154143425354,645120.0,645120.0,0.0,299.25,299.0,0.5,6.2532310267857145,5.8529687500000005,3.1021250915938827,5906880.0,5916960.0,59349.43302172313
578,fiesta,8,40000,1000000,0.3,353.5044642857143,353.0703125,1.1331124617520958,55.72936941964286,55.42503348214286,1.7208561682221757,645120.0,645120.0,0.0,299.75,300.0,0.5,12.881473214285714,11.908482142857146,3.5573236632160254,17199168.0,17259200.0,199103.61941461518
579,fiesta,8,40000,1000000,0.5,355.8376116071429,356.07477678571433,0.5211288755448895,57.5523828125,57.260234375,1.708368931237813,645120.0,645120.0,0.0,299.75,300.0,0.4999999999999952,27.43515625,28.949999999999996,3.575662248356645,27295744.0,27145216.0,337835.17319150333
580,fiesta,8,40000,1000000,0.7,355.3705357142857,356.22544642857144,2.3019973598392016,58.52259672619048,59.909375000000004,3.3036744363113453,645120.0,645120.0,0.0,299.0,299.0,0.0,38.899925595238095,38.0,2.4759693301313397,36458240.0,36598464.0,370997.83184272115
581,fiesta,8,40000,1000000,1.0,354.7594866071429,353.0033482142857,3.687678970186352,59.46919642857143,55.918080357142856,7.2518292535827475,645120.0,645120.0,0.0,299.25,299.0,0.5,40.83521205357143,39.363169642857144,15.016213431338018,51716112.0,51966432.0,3056228.4924003966
582,fiesta,8,200000,0,0.1,356.58314732142856,357.4553571428571,2.253402017978394,66.300546875,66.12430803571428,6.635993650330007,645120.0,645120.0,0.0,299.0,299.0,0.0,298.0,298.0,0.0,118293840.0,116091360.0,8707165.614044562
583,fiesta,8,200000,0,0.3,354.31082589285717,353.3828125,1.923620580363282,61.652008928571426,62.175892857142856,2.702045860248968,645120.0,645120.0,0.0,299.0,299.0,0.0,298.0,298.0,0.0,111254304.0,108898048.0,11798731.797753857
584,fiesta,8,200000,0,0.5,354.10658482142856,353.3002232142857,1.7556825247267058,61.21378348214286,60.16517857142857,2.8201390634093197,645120.0,645120.0,0.0,299.0,299.0,0.0,298.25,298.0,0.4999999999999952,107903488.0,111842304.0,28504723.133826558
585,fiesta,8,200000,0,0.7,354.79092261904765,353.57589285714283,2.2648566313771377,63.07566964285714,63.478348214285724,2.976082621743648,645120.0,645120.0,0.0,299.0,299.0,0.0,298.04910714285717,298.0,0.08505606644312799,114048853.33333333,110216064.0,8654596.804999605
586,fiesta,8,200000,0,1.0,354.4056919642857,353.91517857142856,1.4179108076817322,57.80544084821429,57.575167410714286,2.4131465790171283,645120.0,645120.0,0.0,299.25,299.0,0.4999999999999952,298.72377232142856,298.9475446428571,0.4848851925478462,89314176.0,89414304.0,12974981.707891846
587,fiesta,8,200000,100,0.1,353.39657738095235,353.3861607142857,0.039003995303820906,57.98415178571429,56.380580357142854,3.88565973836615,645120.0,645120.0,0.0,299.0,299.0,0.0,296.9955357142857,296.99776785714283,0.005905694890787974,115227840.0,127612800.0,22436190.10908938
588,fiesta,8,200000,100,0.3,353.91685267857144,353.5044642857143,1.0504856935040048,59.15128348214285,57.78962053571428,4.179219484235757,645120.0,645120.0,0.0,299.0,299.0,0.0,298.0,298.0,0.0,111854624.0,110218752.0,7473984.000000002
589,fiesta,8,200000,100,0.5,355.5853794642857,353.30580357142856,4.838200537469347,68.43744977678571,60.91227678571429,16.303597041966572,645120.0,645120.0,0.0,299.25,299.0,0.4999999999999952,298.25,298.0,0.4999999999999952,105093632.0,103914496.0,19425025.63572699
590,fiesta,8,200000,100,0.7,371.15513392857144,357.33705357142856,30.339733196069723,97.09876116071428,65.0638169642857,66.48968246674686,645120.0,645120.0,0.0,299.0,299.0,0.0,298.0,298.0,0.0,100225104.0,99629152.0,7690938.069049315
591,fiesta,8,200000,100,1.0,353.24497767857144,353.26450892857144,0.14651174276654128,58.415680803571426,58.35915178571429,1.4716114609520667,645120.0,645120.0,0.0,299.0,299.0,0.0,298.25,298.0,0.5000000000000047,116298672.0,120153600.0,15072396.139609389
592,fiesta,8,200000,1000,0.1,355.5892857142857,356.4732142857143,1.9963495064844556,60.644360119047626,62.135312500000005,2.7154663291362344,645120.0,645120.0,0.0,299.0,299.0,0.0,292.6770833333333,293.0,0.559308073277454,93098880.0,91082880.0,5850882.143950603
593,fiesta,8,200000,1000,0.3,358.3052455357143,356.14397321428567,6.66845779751124,72.02131696428572,65.57343750000001,15.621607009898844,645120.0,645120.0,0.0,299.0,299.0,0.0,295.74441964285717,295.9720982142857,0.4746878029930499,118127968.0,123365760.0,14542073.087696034
594,fiesta,8,200000,1000,0.5,355.01841517857144,355.0055803571429,1.942763224236414,60.053671875,60.69743303571428,2.909248616565386,645120.0,645120.0,0.0,299.0,299.0,0.0,297.0,297.0,0.0,109258240.0,108129280.0,3677482.0723895654
595,fiesta,8,200000,1000,0.7,356.4330357142857,357.1305803571429,2.2060009362508737,63.76491629464286,65.156953125,3.2140082282658757,645120.0,645120.0,0.0,299.0,299.0,0.0,297.5,297.5,0.577350269189634,103625536.0,107762144.0,20136674.16852823
596,fiesta,8,200000,1000,1.0,356.26283482142856,356.50334821428567,2.3936755767357853,65.72482142857143,63.94573660714286,7.664886902766151,645120.0,645120.0,0.0,299.0,299.0,0.0,297.9614955357143,298.0,0.07700892857141166,119552832.0,122256288.0,14206419.026418164
597,fiesta,8,200000,10000,0.1,356.0435267857143,353.55803571428567,5.355335911779689,70.23995535714286,64.26953125,18.00058385292795,645120.0,645120.0,0.0,299.0,299.0,0.0,254.94419642857144,256.5,4.770767654317243,85780800.0,82938240.0,8943257.156987045
598,fiesta,8,200000,10000,0.3,358.22265625,356.2321428571429,6.389913885586851,73.47622767857142,68.74787946428572,19.01217524991407,645120.0,645120.0,0.0,299.0,299.0,0.0,280.2114955357143,280.8928571428571,3.0293752612905465,106121568.0,103585216.0,16097785.364204604
599,fiesta,8,200000,10000,0.5,353.25967261904765,353.1875,0.16106010248164118,58.99449404761905,58.88571428571429,1.0104279642926803,645120.0,645120.0,0.0,299.3333333333333,299.0,0.577350269189634,288.6666666666667,288.0,3.0550504633038855,101991082.66666667,104566784.0,20144107.00500465
600,fiesta,8,200000,10000,0.7,354.2025669642857,353.2388392857143,1.9606359617875675,59.50306919642857,58.80256696428571,3.3037064472036546,645120.0,645120.0,0.0,299.0,299.0,0.0,291.25,291.0,1.258305739211786,100856112.0,102714080.0,13767861.859750919
601,fiesta,8,200000,10000,1.0,355.1400669642857,354.9375,1.8343012229989601,59.8661328125,59.774386160714286,1.8222372277929313,645120.0,645120.0,0.0,299.25,299.0,0.5000000000000047,294.0,294.0,1.1547005383792515,96773712.0,101429664.0,14853519.987478793
602,fiesta,8,200000,100000,0.1,355.3470982142857,354.32142857142856,2.9159364785391166,61.39341517857143,57.297879464285714,8.68685172623609,645120.0,645120.0,0.0,299.0,299.0,0.0,103.93197544642857,104.59375,3.343135410723797,39206160.0,39060000.0,644568.5142791261
603,fiesta,8,200000,100000,0.3,356.32533482142856,354.703125,4.509988300369238,67.775390625,59.38850446428572,17.073095410030835,645120.0,645120.0,0.0,299.0,299.0,0.0,186.75,183.0,8.88350531415762,67100768.0,69276928.0,5356069.035337016
604,fiesta,8,200000,100000,0.5,355.19921875,355.55133928571433,1.235547529036541,60.79765625,60.61350446428571,1.5317385693655488,645120.0,645120.0,0.0,299.0,299.0,0.0,218.75,217.0,9.394147114027968,79804928.0,81435648.0,9411489.372461583
605,fiesta,8,200000,100000,0.7,369.74888392857144,354.9955357142857,30.78258108266183,95.45786830357143,61.01383928571428,69.70971514984709,645120.0,645120.0,0.0,299.0,299.0,0.0,237.24944196428572,237.99888392857144,6.750909422539282,86377984.0,85606752.0,9011506.024349093
606,fiesta,8,200000,100000,1.0,354.8677455357143,354.9330357142857,1.4941973566855045,61.34707589285714,61.463616071428575,1.6925967715067771,645120.0,645120.0,0.0,299.25,299.0,0.5000000000000047,254.75,255.0,2.061552812808833,87461808.0,86810976.0,3515904.577981604
607,fiesta,8,200000,1000000,0.1,353.4575892857143,353.49330357142856,0.6330319363175783,57.73292410714286,58.17957589285714,2.144160197964083,645120.0,645120.0,0.0,299.75,300.0,0.4999999999999952,14.92974330357143,15.25,1.5129588919763552,5735520.0,5725440.0,34918.14428058857
608,fiesta,8,200000,1000000,0.3,353.8197544642857,353.80580357142856,0.6682882504327502,56.95100446428571,56.863169642857144,0.6362682266085115,645120.0,645120.0,0.0,300.0,300.0,0.0,41.42499999999999,42.39999999999999,3.440324597088666,15503264.0,15458240.0,204314.68831519008
609,fiesta,8,200000,1000000,0.5,353.8392857142857,353.9888392857143,1.0976485428197735,56.4233984375,56.33470982142857,1.9320809021834586,645120.0,645120.0,0.0,299.5,299.5,0.577350269189634,67.07650669642857,67.64999999999999,6.698969759335287,23331840.0,23281664.0,663133.6294252214
610,fiesta,8,200000,1000000,0.7,354.52455357142856,354.546875,0.9306099561678273,62.14720982142857,58.696875,10.149529095717817,645120.0,645120.0,0.0,299.25,299.0,0.4999999999999952,86.95000000000002,87.10000000000002,1.3203534880225536,29762544.0,29727488.0,176444.66397523414
611,fiesta,8,200000,1000000,1.0,356.06919642857144,355.7243303571429,2.5397437436434407,65.22198660714285,61.924218749999994,8.940548511599877,645120.0,645120.0,0.0,299.75,300.0,0.5,108.57499999999999,110.5,7.182559896490034,38248896.0,37948512.0,1434779.8544891826
612,fiesta,8,400000,0,0.1,353.9704241071429,353.6997767857143,0.7349172873850661,60.8875,60.84743303571428,1.8782985529821383,645120.0,645120.0,0.0,299.0,299.0,0.0,298.1819196428571,298.00892857142856,0.3519596915394546,53907840.0,49331520.0,11057277.582913436
613,fiesta,8,400000,0,0.3,354.0747767857143,353.3649553571429,1.6993049119506867,61.87220982142857,58.79151785714286,7.10122028831668,645120.0,645120.0,0.0,299.0,299.0,0.0,298.75,299.0,0.5000000000000047,58065952.0,58921408.0,2312790.747100135
614,fiesta,8,400000,0,0.5,356.52845982142856,356.3616071428571,2.14610320776894,64.74832589285714,63.06696428571428,6.645624497327243,645120.0,645120.0,0.0,299.0,299.0,0.0,299.0,299.0,0.0,48369664.0,46412800.0,13946882.305628786
615,fiesta,8,400000,0,0.7,355.5954241071429,355.67633928571433,1.2970016163807538,64.04659598214286,64.27109375,3.270150847457053,645120.0,645120.0,0.0,299.0005580357143,299.0,0.0011160714285867674,299.0,299.0,0.0,45152128.0,44100448.0,6526067.744148539
616,fiesta,8,400000,0,1.0,354.78404017857144,354.57142857142856,1.6873212370277777,58.215624999999996,58.18783482142857,3.237214131301536,645120.0,645120.0,0.0,299.75,300.0,0.5,299.5,299.5,0.577350269189634,43956192.0,42754656.0,5814325.278727361
617,fiesta,8,400000,100,0.1,356.0747767857143,356.42857142857144,1.6984387565394383,63.12734933035715,63.62166294642857,3.806078158095297,645120.0,645120.0,0.0,299.0,299.0,0.0,298.0,298.0,0.0,51695280.0,52043040.0,5770959.194310769
618,fiesta,8,400000,100,0.3,357.4810267857143,355.94642857142856,5.060382072250649,68.81802455357143,68.58549107142856,9.930068541536018,645120.0,645120.0,0.0,299.0,299.0,0.0,298.75,299.0,0.5000000000000047,53323424.0,51597504.0,7624359.42734706
619,fiesta,8,400000,100,0.5,354.3063616071429,353.8392857142857,1.0048831385308263,62.557198660714285,62.559598214285714,4.256133226371527,645120.0,645120.0,0.0,299.0,299.0,0.0,298.9994419642857,299.0,0.0011160714285883462,50125824.0,49975296.0,2416101.616865207
620,fiesta,8,400000,100,0.7,356.7416294642857,353.9720982142857,5.849808481540265,69.57639508928571,62.868415178571425,18.528159689240383,645120.0,645120.0,0.0,299.5,299.5,0.5773502691896257,299.0,299.0,0.0,52864448.0,50761088.0,8944342.211108577
621,fiesta,8,400000,100,1.0,358.6713169642857,355.49107142857144,7.9980674796935185,69.91383928571429,62.734263392857144,17.00195475452343,645120.0,645120.0,0.0,299.5,299.5,0.5773502691896257,299.25,299.0,0.5000000000000047,51666048.0,49463232.0,8670568.34304926
622,fiesta,8,400000,1000,0.1,356.5658482142857,357.0055803571429,1.0190875043478063,63.16364955357143,62.96753348214286,1.7619784146540172,645120.0,645120.0,0.0,299.0,299.0,0.0,295.75,296.0,0.4999999999999952,46065600.0,43878240.0,7116584.701779358
623,fiesta,8,400000,1000,0.3,376.06529017857144,359.34375,35.903602551506246,103.39366071428572,71.05439732142858,69.41783880664771,645120.0,645120.0,0.0,299.25,299.0,0.5000000000000047,297.75,298.0,0.4999999999999952,50426880.0,46915008.0,12096212.139966901
624,fiesta,8,400000,1000,0.5,355.3521205357143,355.22209821428567,1.7213207187720574,61.84553571428572,62.617299107142856,4.01745337339571,645120.0,645120.0,0.0,299.25,299.0,0.5000000000000047,298.75,299.0,0.5,48319488.0,44807168.0,9255080.739038568
625,fiesta,8,400000,1000,0.7,356.5373883928571,356.4575892857143,0.809533469091745,64.41106026785714,63.83093749999999,5.280733374277176,645120.0,645120.0,0.0,299.5,299.5,0.577350269189634,298.5,298.5,0.577350269189634,50480640.0,49569184.0,6961477.876651959
626,fiesta,8,400000,1000,1.0,354.7377232142857,354.76450892857144,1.5154945942917013,59.85809151785715,60.413058035714286,4.346803645022257,645120.0,645120.0,0.0,299.25,299.0,0.4999999999999952,299.0189732142857,299.0,0.785818910444869,45508176.0,45257856.0,4364095.468418628
627,fiesta,8,400000,10000,0.1,354.7260044642857,354.8337053571429,1.519043189231784,63.43733258928572,60.67421875000001,9.112416353264777,645120.0,645120.0,0.0,299.0,299.0,0.0,273.2544642857143,273.50892857142856,2.757579805926648,50193360.0,49402080.0,5485060.812935441
628,fiesta,8,400000,10000,0.3,354.68526785714283,354.0982142857143,1.9437812210400116,58.44516369047619,59.185714285714276,1.5367614839150963,645120.0,645120.0,0.0,299.0,299.0,0.0,290.0,290.0,0.0,51847637.333333336,52948224.0,1958491.28920129
629,fiesta,8,400000,10000,0.5,354.2767857142857,353.84375,1.2656676475135886,60.40848214285714,59.545312499999994,2.7786247570511313,645120.0,645120.0,0.0,299.25,299.0,0.4999999999999952,294.2689732142857,294.5122767857143,0.9329475992226922,45534720.0,42298368.0,6778218.621512882
630,fiesta,8,400000,10000,0.7,356.07979910714283,356.2154017857143,1.851857583980645,61.2421875,60.034151785714286,4.555828780027547,645120.0,645120.0,0.0,299.0,299.0,0.0,295.3337053571429,295.6674107142857,0.9428093351763831,48026720.0,46133696.0,6928919.866261022
631,fiesta,8,400000,10000,1.0,355.44140625,355.18303571428567,1.4339711184145587,63.41612723214286,61.547321428571436,6.0776552273269235,645120.0,645120.0,0.0,300.0,300.0,0.816496580927726,297.25,297.5,0.9574271077563405,43856064.0,43755936.0,4510578.401409735
632,fiesta,8,400000,100000,0.1,354.171875,353.98325892857144,0.9809973704214543,59.499051339285714,58.454129464285714,2.75691336489173,645120.0,645120.0,0.0,299.0,299.0,0.0,166.0,168.0,4.6904157598234315,26717040.0,26258400.0,964928.5884457979
633,fiesta,8,400000,100000,0.3,354.9693080357143,354.203125,1.8614335013442393,64.98113839285715,63.20357142857142,5.337875179795967,645120.0,645120.0,0.0,299.0,299.0,0.0,237.75,239.0,5.499999999999999,36544480.0,35869120.0,3280910.3643048014
634,fiesta,8,400000,100000,0.5,356.7834821428571,356.6205357142857,1.6700675468920378,67.53722098214286,61.390513392857144,13.131101014300201,645120.0,645120.0,0.0,299.25,299.0,0.4999999999999952,259.7327008928571,260.4654017857143,2.6191983530504657,39563776.0,38635520.0,2799533.037541797
635,fiesta,8,400000,100000,0.7,356.59877232142856,356.52455357142856,2.6758898872814827,67.32354910714285,67.41495535714286,7.386577221928391,645120.0,645120.0,0.0,299.5,299.5,0.5773502691896257,268.25,269.5,4.349329450233293,43539552.0,41997088.0,5628207.774552749
636,fiesta,8,400000,100000,1.0,354.08203125,353.5669642857143,1.326398030616745,59.349888392857146,58.89241071428572,1.517802963187447,645120.0,645120.0,0.0,299.5,299.5,0.577350269189634,277.0,277.5,2.160246899469287,44456832.0,43355424.0,3845054.264151808
637,fiesta,8,400000,1000000,0.1,353.9095982142857,354.1361607142857,0.7284347790706456,59.06333705357143,59.517299107142854,1.030230946441985,645120.0,645120.0,0.0,299.75,300.0,0.5000000000000047,35.1,35.95,3.414674215792772,5332320.0,5312160.0,66863.15577356487
638,fiesta,8,400000,1000000,0.3,353.9341517857143,354.01674107142856,0.8885695041535326,58.05616071428572,57.269866071428574,2.0804366487336585,645120.0,645120.0,0.0,299.5,299.5,0.577350269189634,83.67500000000001,86.30000000000001,9.827300409234143,12951904.0,12786816.0,568193.7096918032
639,fiesta,8,400000,1000000,0.5,355.06175595238096,355.20535714285717,1.223968284081684,60.27122023809523,62.28950892857142,3.7526535335142106,645120.0,645120.0,0.0,300.0,300.0,0.0,113.6139136904762,117.0,13.403835753813352,18698922.666666668,18364416.0,1336353.0866912883
640,fiesta,8,400000,1000000,0.7,354.12667410714283,353.9921875,1.1641024481799664,59.9625,60.15111607142857,2.875269173198585,645120.0,645120.0,0.0,299.75,299.5,0.9574271077563455,136.0,136.0,6.58280588604383,22891568.0,22856512.0,867237.5448699166
641,fiesta,8,400000,1000000,1.0,356.4475446428571,355.82366071428567,3.858008016880223,66.59709821428572,65.46194196428571,10.326693426815318,645120.0,645120.0,0.0,300.25,300.5,0.9574271077563405,165.54854910714286,165.5,6.686188195603456,26884368.0,26934432.0,1216737.1748672759
642,fiesta,8,2000000,0,0.1,355.31994047619054,353.72544642857144,3.2025099998615936,63.754389880952374,61.36093749999999,5.757907757210072,645120.0,645120.0,0.0,299.0,299.0,0.0,299.0,299.0,0.0,13802880.0,13991040.0,645854.5817751857
643,fiesta,8,2000000,0,0.3,354.7505580357143,353.7845982142857,1.990451883344496,61.906529017857146,61.46595982142857,4.50451467410332,645120.0,645120.0,0.0,299.5,299.5,0.5773502691896257,299.5,299.5,0.5773502691896257,13207040.0,13026944.0,653953.9750736796
644,fiesta,8,2000000,0,0.5,356.20238095238096,356.71651785714283,2.2706459728533073,63.97328869047618,63.91674107142857,2.30989417842895,645120.0,645120.0,0.0,300.0,300.0,1.0,299.6666666666667,300.0,0.5773502691896216,11874986.666666666,11741184.0,910571.1402352557
645,fiesta,8,2000000,0,0.7,354.625,354.0290178571429,1.7643203181853397,59.837427455357144,59.49639508928571,3.068250106457877,645120.0,645120.0,0.0,301.75,301.5,0.9574271077563405,301.75,301.5,0.9574271077563405,10727136.0,10797248.0,926610.8304022066
646,fiesta,8,2000000,0,1.0,355.1545758928571,354.92857142857144,1.745582692363519,62.722321428571426,63.98493303571428,3.035583609538625,645120.0,645120.0,0.0,301.5,301.5,2.0816659994661326,301.25,301.0,2.217355782608346,11514720.0,11314464.0,622621.2065517845
647,fiesta,8,2000000,100,0.1,359.1411830357143,358.5390625,4.553808997873141,74.19029017857143,69.57388392857143,15.998442395746004,645120.0,645120.0,0.0,299.0,299.0,0.0,299.0,299.0,0.0,11723040.0,11904480.0,1915695.0939019497
648,fiesta,8,2000000,100,0.3,357.1372767857143,357.0959821428571,0.29124973997095027,63.41783482142857,63.36056919642857,2.0250410585951295,645120.0,645120.0,0.0,299.25,299.0,0.5,299.25,299.0,0.5,12306560.0,12486656.0,1076119.9975120497
649,fiesta,8,2000000,100,0.5,354.6400669642857,354.0044642857143,1.4676079008193712,63.68571428571428,64.0203125,2.2002291662057076,645120.0,645120.0,0.0,300.25,300.5,0.9574271077563405,300.0,300.0,1.1547005383792515,11264512.0,11239424.0,1362165.1989799181
650,fiesta,8,2000000,100,0.7,353.86551339285717,353.7734375,0.2986646902984685,60.87477678571429,61.27098214285714,3.4230583407265893,645120.0,645120.0,0.0,302.0,302.0,1.1547005383792515,302.0,302.0,1.1547005383792515,10621968.0,10657024.0,529333.991925703
651,fiesta,8,2000000,100,1.0,353.60379464285717,353.5959821428571,0.19244385694009775,60.34715401785714,60.646875,0.9932796006838847,645120.0,645120.0,0.0,301.75,302.0,1.2583057392117973,301.75,302.0,1.2583057392117973,10964016.0,11014080.0,444038.79960201675
652,fiesta,8,2000000,1000,0.1,356.99609375,355.85825892857144,4.009497079198171,67.87042410714285,62.877901785714286,12.33271202737347,645120.0,645120.0,0.0,299.25,299.0,0.4999999999999952,298.5,298.5,0.577350269189634,12151440.0,12186720.0,1731287.0735958263
653,fiesta,8,2000000,1000,0.3,355.13895089285717,355.3861607142857,1.5548327774566366,61.93900669642858,61.75200892857143,2.9318818475718893,645120.0,645120.0,0.0,300.0,300.0,0.8164965809277203,299.5,299.5,0.577350269189634,10775744.0,10835776.0,766437.2687389357
654,fiesta,8,2000000,1000,0.5,357.66294642857144,357.56138392857144,1.848355361823035,67.6953125,66.77064732142858,8.10875928080448,645120.0,645120.0,0.0,299.75,300.0,0.4999999999999952,299.5,299.5,0.5773502691896257,9784320.0,9483264.0,1443813.8550824341
655,fiesta,8,2000000,1000,0.7,356.7142857142857,356.6953125,1.8931580721593213,66.38426339285714,63.467522321428575,7.472317820130751,645120.0,645120.0,0.0,301.5,301.0,1.9148542155126687,301.25,301.0,2.2173557826083528,10516800.0,10516800.0,1305414.3972649707
